law_id,type,title,kana,effective_date
349M50000002064,府省令,公害医療機関の診療報酬の請求に関する省令,こうがいいりょうきかんのしんりょうほうしゅうのせいきゅうにかんするしょうれい,令和二年十二月二十八日
349M50000002072,府省令,国土利用計画法施行規則,こくどりようけいかくほうしこうきそく,令和八年四月一日
349M50000008014,府省令,人口が急増している地域の指定に関する細目を定める省令,じんこうがきゅうぞうしているちいきのしていにかんするさいもくをさだめるしょうれい,平成十三年一月六日
349M50000040022,府省令,財政融資資金出納及び計算整理規則,ざいせいゆうししきんすいとうおよびけいさんせいりきそく,令和五年四月一日
349M50000040023,府省令,日本銀行財政融資資金出納及び計算整理規則,にほんぎんこうざいせいゆうししきんすいとうおよびけいさんせいりきそく,令和七年四月一日
349M50000040042,府省令,財政融資資金の管理及び運用の手続に関する規則,ざいせいゆうししきんのかんりおよびうんようのてつづきにかんするきそく,令和七年四月一日
349M50000080028,府省令,大学院設置基準,だいがくいんせっちきじゅん,令和八年二月二十四日
349M50000100034,府省令,有害物質を含有する家庭用品の規制に関する法律施行規則,ゆうがいぶっしつをがんゆうするかていようひんのきせいにかんするほうりつせこうきそく,令和七年四月一日
349M50000400001,府省令,石油需給適正化法施行規則,せきゆじゅきゅうてきせいかほうしこうきそく,令和五年十二月二十八日
349M50000400018,府省令,経済産業省関係特定製品の技術上の基準等に関する省令,けいざいさんぎょうしょうかんけいとくていせいひんのぎじゅつじょうのきじゅんとうにかんするしょうれい,令和七年十二月二十五日
349M50000400040,府省令,経済産業省関係化学物質の審査及び製造等の規制に関する法律施行規則,けいざいさんぎょうしょうかんけいかがくぶっしつのしんさおよびせいぞうとうのきせいにかんするほうりつせこうきそく,令和八年四月一日
349M50000402004,府省令,公害健康被害の補償等に関する法律施行規程,こうがいけんこうひがいのほしょうとうにかんするほうりつしこうきてい,令和七年四月一日
349M50000500001,府省令,新規化学物質の製造又は輸入に係る届出等に関する省令,しんきかがくぶっしつのせいぞうまたはゆにゅうにかかるとどけでとうにかんするしょうれい,令和十一年一月一日
349M50000800004,府省令,小型船舶操縦士試験機関に関する省令,こがたせんぱくそうじゅうししけんきかんにかんするしょうれい,令和七年三月三日
349M50000800006,府省令,公共用飛行場周辺における航空機騒音による障害の防止等に関する法律施行規則,こうきょうようひこうじょうしゅうへんにおけるこうくうきそうおんによるしょうがいのぼうしとうにかんするほうりつせこうきそく,令和元年七月一日
349M50000800024,府省令,国土交通省関係化学物質の審査及び製造等の規制に関する法律施行規則,こくどこうつうしょうかんけいかがくぶっしつのしんさおよびせいぞうとうのきせいにかんするほうりつしこうきそく,平成二十三年四月一日
349M50000800035,府省令,港湾計画の基本的な事項に関する基準を定める省令,こうわんけいかくのきほんてきなじこうにかんするきじゅんをさだめるしょうれい,令和七年十月一日
349M50000800036,府省令,小型船舶安全規則,こがたせんぱくあんぜんきそく,令和六年十月三十日
349M50002000030,府省令,労働者災害補償保険特別支給金支給規則,ろうどうしゃさいがいほしょうほけんとくべつしきゅうきんしきゅうきそく,令和七年六月一日
349M50004000001,府省令,都市緑地法施行規則,としりょくちほうせこうきそく,令和六年十一月八日
349M50004000011,府省令,生産緑地法施行規則,せいさんりょくちほうせこうきそく,令和三年一月一日
349M50004800001,府省令,公有水面埋立法施行規則,こうゆうすいめんうめたてほうしこうきそく,令和四年四月一日
349M50010000025,府省令,沿岸漁場整備開発法施行規則,えんがんぎょじょうせいびかいはつほうしこうきそく,平成二十年十二月一日
349M50010040001,府省令,中小漁業融資保証法施行規則,ちゅうしょうぎょぎょうゆうしほしょうほうしこうきそく,令和五年十二月二十八日
349M50010400001,府省令,消費生活用製品安全法施行規則,しょうひせいかつようせいひんあんぜんほうせこうきそく,令和七年十二月二十五日
349M50010800001,府省令,小型漁船安全規則,こがたぎょせんあんぜんきそく,令和六年一月一日
349M50010D40001,府省令,工場立地法施行規則,こうじょうりっちほうせこうきそく,令和二年十二月二十八日
349M50015D40001,府省令,石油需給適正化法に基づく石油の使用の制限に関する省令,せきゆじゅきゅうてきせいかほうにもとづくせきゆのしようのせいげんにかんするしょうれい,令和二年十二月二十八日
349RJNJ02008000,規則,人事院規則二―八（人事院の顧問及び参与）,じんじいんきそくにのはちじんじいんのこもんおよびさんよ,令和七年七月一日
349RJNJ09054000,規則,人事院規則九―五四（住居手当）,じんじいんきそくきゅうのごじゅうよんじゅうきょてあて,令和八年四月一日
350AC0000000028,法律,作業環境測定法,さぎょうかんきょうそくていほう,令和八年四月一日
